Spot price,Strike Price,Risk Free Rate,Volatility,Maturity,Dividend,Option Price,Noise,Option Price with Noise
49.4,69.16,0.003,0.148,1.15,0,0.06003739,0.186516674,0.246554064
49.83,39.864,0.036,0.369,1.42,0,15.01177382,0.056207226,15.06798105
40.35,32.28,0.035,0.35,0.51,0,9.434314322,0.174031089,9.608345412
51.44,56.584,0.046,0.378,0.71,0,5.184699301,0.102542218,5.287241519
41.29,53.677,0.012,0.108,1.1,0,0.025876687,-0.168063666,0
52.43,47.187,0.025,0.104,0.85,0,6.440636809,-0.056494576,6.384142234
49.79,69.706,0.035,0.283,1.93,0,3.251571337,-0.002719744,3.248851592
59.95,53.955,0.046,0.324,1.87,0,15.68010258,-0.039103972,15.64099861
59.82,71.784,0.044,0.266,1.49,0,5.006943699,-0.056508054,4.950435645
40.56,36.504,0.011,0.242,1.46,0,7.138515078,0.170569657,7.309084735
48.2,48.2,0.004,0.273,1.05,0,5.452042005,-0.108105994,5.34393601
51.28,46.152,0.013,0.314,1.26,0,10.09594796,-0.103866715,9.992081248
59.75,53.775,0.022,0.273,1.08,0,10.58997123,0.116953067,10.7069243
41.5,49.8,0.029,0.256,1.61,0,3.217322431,-0.077528472,3.13979396
47.38,66.332,0.036,0.223,1.45,0,1.085116244,0.023117355,1.108233599
57.2,45.76,0.02,0.268,0.73,0,12.9998027,0.16434333,13.16414603
54.76,43.808,0.045,0.353,0.25,0,11.80971533,-0.106393641,11.70332169
51.76,72.464,0.032,0.351,0.36,0,0.339126271,-0.105922483,0.233203788
48.02,62.426,0.047,0.246,0.44,0,0.269857362,0.209424987,0.479282349
49.44,39.552,0.003,0.243,1.33,0,11.4964297,0.227852101,11.7242818
42.56,51.072,0.031,0.211,0.72,0,0.836629357,-0.333878571,0.502750786
56.79,73.827,0.007,0.297,0.53,0,0.786930225,-0.121925271,0.665004954
53.56,69.628,0.048,0.328,1.7,0,5.522343978,0.09480041,5.617144388
42.69,29.883,0.024,0.37,1.09,0,14.71911396,0.050834404,14.76994836
47.39,52.129,0.026,0.153,1.22,0,1.9702114,-0.101773474,1.868437926
49.46,34.622,0.019,0.238,0.92,0,15.63537994,-0.042025095,15.59335485
43.46,60.844,0.02,0.263,0.48,0,0.13474434,-0.328091039,0
50.5,45.45,0.015,0.151,1.88,0,7.841250048,0.137696908,7.978946956
41.5,29.05,0.049,0.246,0.44,0,13.08903238,0.227470485,13.31650286
51.45,61.74,0.001,0.302,1.22,0,3.448465939,-0.048326866,3.400139073
52.6,47.34,0.033,0.242,1.05,0,9.035359889,-0.304756596,8.730603293
53.15,74.41,0.027,0.334,0.97,0,1.877224583,0.185289422,2.062514005
54.92,54.92,0.019,0.273,1.67,0,8.457600292,-0.020180348,8.437419945
51.96,72.744,0.011,0.181,0.75,0,0.062975795,-0.120292986,0
58.75,29.375,0.02,0.113,1.49,0,30.23746059,-0.141154556,30.09630604
41.56,41.56,0.036,0.107,1.81,0,3.852467652,0.07122564,3.923693292
55.2,33.12,0.036,0.109,0.73,0,22.93905616,-0.070050272,22.86900589
47.24,56.688,0.031,0.177,1.9,0,2.393555653,0.264220828,2.657776481
48.5,67.9,0.022,0.215,0.45,0,0.03339069,-0.173880667,0
42.17,46.387,0.046,0.354,1.13,0,5.54134812,-0.132171464,5.409176655
43.07,34.456,0.019,0.384,0.88,0,11.24899904,0.001319889,11.25031893
52.26,41.808,0.041,0.376,0.26,0,11.37425196,-0.06564278,11.30860918
45.58,45.58,0.041,0.376,0.65,0,6.039110534,0.094897464,6.134007998
55.65,61.215,0.028,0.107,0.65,0,0.506465037,-0.220425645,0.286039392
59.34,83.076,0.044,0.19,0.32,0,0.002864641,0.000344589,0.00320923
52.38,31.428,0.013,0.148,0.46,0,21.13937872,0.036998194,21.17637691
43.7,30.59,0.038,0.107,1.26,0,14.54055794,0.208741824,14.74929976
46.31,37.048,0.008,0.273,1.84,0,12.17690906,0.059607154,12.23651622
40.31,48.372,0.021,0.122,1.25,0,0.372920242,-0.060606804,0.312313438
45.62,50.182,0.027,0.313,1.38,0,5.574185456,-0.069915836,5.504269621
58.53,70.236,0.029,0.228,0.42,0,0.582009695,-0.175806543,0.406203153
58.18,52.362,0.016,0.283,0.48,0,8.102499835,0.113939476,8.216439311
51.64,41.312,0.039,0.125,1.6,0,12.92640112,-0.134187925,12.79221319
48.12,67.368,0.004,0.278,1.95,0,2.408487779,0.173314317,2.581802096
42.98,55.874,0.004,0.291,1.51,0,2.40390783,-0.106491953,2.297415877
49.23,59.076,0.04,0.214,0.55,0,0.690338008,0.136070103,0.826408111
44.92,31.444,0.033,0.149,1.62,0,15.1504124,-0.048496446,15.10191596
42.73,42.73,0.011,0.28,0.43,0,3.220018404,0.162173147,3.382191551
40.31,28.217,0.022,0.1,0.7,0,12.52421545,0.253234429,12.77744988
54.34,70.642,0.031,0.223,1.29,0,1.60033165,0.038168961,1.638500611
57.06,57.06,0.003,0.311,1.28,0,8.062951407,0.027710457,8.090661864
46.67,23.335,0.04,0.303,1.19,0,24.46549686,-0.026087328,24.43940954
57.73,63.503,0.01,0.182,0.37,0,0.76530062,-0.111237279,0.654063341
43.74,34.992,0.026,0.126,1.82,0,10.51898367,0.101124924,10.62010859
56.04,28.02,0.002,0.36,1.86,0,28.79185191,0.090732735,28.88258465
45.95,59.735,0.042,0.129,1.86,0,0.67276068,-0.045133597,0.627627083
58.15,29.075,0.042,0.135,0.79,0,30.02387954,-0.184699775,29.83917976
51.27,30.762,0.004,0.3,1.55,0,21.25253258,0.18962299,21.44215557
50.14,50.14,0.028,0.394,1.2,0,9.278789352,0.37550938,9.654298732
58.05,58.05,0.026,0.159,1.83,0,6.322637931,0.001648864,6.324286794
53.16,53.16,0.045,0.345,1.16,0,9.062180669,0.176562358,9.238743027
52.99,63.588,0.009,0.152,1.03,0,0.584575569,0.079288742,0.663864312
40.1,24.06,0.018,0.381,1,0,16.90514412,0.068211442,16.97335556
57.24,45.792,0.006,0.209,1.28,0,12.8448749,0.083700557,12.92857546
41.07,20.535,0.026,0.372,1.01,0,21.17691144,0.028772909,21.20568435
42.45,59.43,0.035,0.231,1.83,0,1.595387786,0.371277064,1.96666485
49.49,69.286,0.017,0.101,0.35,0,9.44E-09,0.153545036,0.153545046
41.47,20.735,0.04,0.387,0.42,0,21.08540999,-0.173781574,20.91162841
41.79,25.074,0.047,0.252,1.34,0,18.33058471,-0.304556489,18.02602822
56.4,62.04,0.02,0.309,1.47,0,6.876894663,0.132235404,7.009130066
50.32,50.32,0.036,0.199,1.31,0,5.711176177,-0.196957457,5.51421872
40.13,20.065,0.041,0.215,0.25,0,20.2696158,-0.008135454,20.26148035
56.04,56.04,0.008,0.111,0.27,0,1.349266384,0.029290693,1.378557077
49.23,49.23,0.045,0.142,1.99,0,6.235842403,0.141620089,6.377462492
43.11,47.421,0.009,0.221,0.79,0,1.889250566,-0.013866068,1.875384499
45.54,31.878,0.038,0.177,1.71,0,15.7823352,-0.009829241,15.77250596
54.3,65.16,0.026,0.37,0.81,0,3.945147771,-0.151513042,3.793634729
45.73,22.865,0.049,0.366,1.91,0,25.30126557,0.091126373,25.39239194
53.38,32.028,0.016,0.239,1.97,0,22.64762592,-0.125833031,22.52179289
50.91,25.455,0.038,0.184,1.1,0,26.49719893,-0.008885869,26.48831306
41.34,57.876,0.024,0.38,1.69,0,3.935306924,0.090422112,4.025729037
54.96,71.448,0.038,0.16,1.46,0,0.854899932,0.18228266,1.037182592
58.2,69.84,0.014,0.357,0.38,0,1.663424088,-0.144694301,1.518729786
48.03,33.621,0.014,0.343,0.47,0,14.87728547,-0.047195765,14.8300897
50.53,70.742,0.047,0.252,1.7,0,2.327927879,0.058831155,2.386759034
40.93,32.744,0.039,0.212,1.1,0,10.00931964,-0.045772416,9.963547226
50.62,30.372,0.021,0.181,0.87,0,20.79940268,-0.107168288,20.69223439
59.25,65.175,0.045,0.104,1.98,0,3.285356868,0.003163702,3.28852057
40.52,52.676,0.001,0.241,0.42,0,0.139147128,0.001301222,0.140448351
57.52,69.024,0.033,0.364,0.29,0,1.273690412,-0.034362128,1.239328284
40.4,40.4,0.031,0.172,0.67,0,2.683504038,0.152977252,2.83648129
40.87,44.957,0.015,0.333,0.68,0,3.066679399,-0.067116076,2.999563324
52.08,36.456,0.019,0.121,1.33,0,16.53932344,-0.340881925,16.19844152
58.71,70.452,0.004,0.143,1.19,0,0.635142176,-0.050905848,0.584236328
54.11,43.288,0.016,0.272,1.28,0,13.48527972,0.115896083,13.6011758
43.08,21.54,0.015,0.3,0.46,0,21.6885692,0.024744334,21.71331353
46.21,60.073,0.037,0.393,1.66,0,5.89893815,0.215673102,6.114611252
58.45,58.45,0.027,0.14,0.94,0,3.909781805,0.11752791,4.027309715
53.06,42.448,0.039,0.329,0.27,0,11.37400528,-0.122885679,11.2511196
49.6,69.44,0.001,0.235,0.9,0,0.377044749,-0.154614292,0.222430458
50.14,45.126,0.049,0.289,1.68,0,11.92669785,0.003155259,11.92985311
43.93,52.716,0.039,0.398,1.32,0,5.768450762,-0.07186482,5.696585942
58.35,70.02,0.024,0.272,1,0,2.968317784,-0.061737048,2.906580737
42.93,34.344,0.008,0.326,1.59,0,11.74940817,-0.121914098,11.62749408
58.81,64.691,0.025,0.137,1.66,0,2.820029816,0.013299271,2.833329087
43.7,52.44,0.041,0.246,0.67,0,1.203063838,-0.237321242,0.965742596
58.34,64.174,0.001,0.379,0.32,0,2.824304224,-0.085644937,2.738659287
58.9,47.12,0.03,0.305,0.88,0,14.56964007,-0.404165464,14.16547461
40.26,28.182,0.004,0.106,0.43,0,12.12643143,0.007879026,12.13431046
52.89,31.734,0.027,0.298,1.75,0,23.17163135,0.113922073,23.28555342
49.74,49.74,0.001,0.145,1.13,0,3.082021328,-0.024764521,3.057256808
51.01,45.909,0.031,0.2,1.89,0,9.895142954,-0.108450945,9.786692009
42.57,38.313,0.007,0.339,1.83,0,9.898778823,0.013085261,9.911864085
50.14,30.084,0.017,0.296,1.62,0,21.36328847,0.274436611,21.63772508
43.98,48.378,0.015,0.102,0.98,0,0.557009917,-0.00173692,0.555272997
46.83,51.513,0.004,0.243,0.57,0,1.756896295,-0.00734665,1.749549644
50.77,35.539,0.032,0.206,1.8,0,17.55299636,-0.05997787,17.49301849
54.81,43.848,0.009,0.344,1.81,0,15.94324246,-0.333626765,15.6096157
45.77,27.462,0.002,0.205,0.32,0,18.32557446,0.059821699,18.38539615
41.92,20.96,0.004,0.358,1.45,0,21.35796064,0.097454749,21.45541539
41.73,20.865,0.011,0.127,1.19,0,21.13634316,0.114764828,21.25110799
54.26,43.408,0.007,0.247,1.71,0,13.47568095,0.004208997,13.47988995
51.64,25.82,0.026,0.295,1.16,0,26.63146074,0.270362557,26.9018233
41.21,37.089,0.048,0.153,1.09,0,6.529973841,-0.095726803,6.434247038
40.96,57.344,0.046,0.223,0.91,0,0.381153797,-0.178774732,0.202379066
48.89,58.668,0.019,0.342,1.2,0,4.35991026,-0.091385915,4.268524345
48.79,24.395,0.04,0.372,1.43,0,26.02774742,0.216872635,26.24462006
51.71,41.368,0.049,0.2,1.74,0,14.41760832,-0.090833811,14.3267745
44.81,49.291,0.027,0.194,1.07,0,2.365986896,-0.039968029,2.326018867
57.26,62.986,0.045,0.203,0.79,0,2.709613828,-0.431764015,2.277849813
50.4,65.52,0.044,0.153,1.73,0,1.063439654,0.176595919,1.240035573
50.38,60.456,0.005,0.386,1.69,0,6.778774372,0.116938859,6.895713231
59.16,53.244,0.014,0.142,1.63,0,8.534218866,-0.156673121,8.377545745
47.84,57.408,0.042,0.264,1.6,0,4.204196571,-0.11190033,4.092296241
41.4,41.4,0.043,0.384,1.57,0,9.038567534,-0.128831242,8.909736292
40.31,20.155,0.025,0.352,0.81,0,20.59630024,-0.051959774,20.54434047
51.01,40.808,0.043,0.148,0.31,0,10.74460392,-0.123217478,10.62138644
47.31,33.117,0.041,0.136,1.02,0,15.55225898,-0.067079949,15.48517903
47.97,52.767,0.032,0.273,0.28,0,1.223161583,-0.031186847,1.191974736
57.51,46.008,0.001,0.218,1.26,0,12.77867953,-0.122550895,12.65612864
50.57,30.342,0.037,0.399,1.4,0,22.76885438,-0.073067603,22.69578678
55.94,72.722,0.025,0.275,1.73,0,3.739250543,-0.160094061,3.579156482
44.56,53.472,0.041,0.349,0.94,0,3.571193506,-0.08331835,3.487875156
48.35,38.68,0.034,0.294,1.05,0,12.40132733,0.382672298,12.78399963
42.4,50.88,0.032,0.157,1.52,0,1.270322972,0.152610618,1.42293359
57.72,46.176,0.017,0.371,1.66,0,17.38258395,-0.085009508,17.29757444
47.36,33.152,0.038,0.35,1.89,0,18.35215685,-0.213327188,18.13882967
42.48,59.472,0.001,0.318,0.31,0,0.098411467,0.225149503,0.32356097
47.63,42.867,0.045,0.397,1.6,0,13.06852615,0.014676344,13.0832025
53.08,47.772,0.006,0.28,0.7,0,7.947854959,-0.087943933,7.859911026
40.64,40.64,0.013,0.2,0.59,0,2.637078518,0.377458511,3.014537029
43.99,52.788,0.004,0.373,0.48,0,1.774947121,-0.018326768,1.756620353
46.97,37.576,0.043,0.298,1.6,0,13.79579677,0.172553642,13.96835041
44.16,48.576,0.001,0.326,1.97,0,6.39259592,-0.072907912,6.319688008
53.57,32.142,0.03,0.326,1.26,0,23.05245859,-0.054097213,22.99836138
48.45,67.83,0,0.161,0.33,0,0.000177357,0.252872765,0.253050121
59.86,41.902,0.032,0.214,1.12,0,19.62012344,0.164023087,19.78414652
41.09,45.199,0.037,0.185,1.89,0,3.704121559,0.180416971,3.884538531
42.56,59.584,0.033,0.16,1.65,0,0.391047787,0.149358428,0.540406215
48.42,58.104,0.024,0.161,0.58,0,0.250694235,-0.119979335,0.130714901
48.61,43.749,0.032,0.223,1.78,0,9.724063443,-0.194925368,9.529138075
51.89,57.079,0.041,0.236,1.82,0,6.103203041,-0.440805031,5.66239801
47.28,28.368,0.023,0.394,0.88,0,19.9277237,-0.137394205,19.7903295
58.48,64.328,0.034,0.323,0.33,0,2.401135223,-0.102989461,2.298145762
43.56,30.492,0.032,0.152,1.02,0,14.05702722,0.097314347,14.15434157
51.64,36.148,0.042,0.331,1.7,0,19.4830239,0.091396788,19.57442069
51.96,31.176,0.017,0.207,1.33,0,21.52280107,-0.233490034,21.28931104
52.24,62.688,0.002,0.271,1.02,0,2.383777339,-0.116800825,2.266976514
49.99,69.986,0.027,0.233,1.45,0,1.200894648,0.090086349,1.290980997
53.5,69.55,0.009,0.287,1.38,0,2.699021404,-0.182605153,2.516416251
46.77,23.385,0.02,0.327,1.81,0,24.50058654,0.110762272,24.61134881
46.12,59.956,0.04,0.243,1.81,0,2.863226844,0.003448606,2.86667545
45.48,54.576,0.016,0.111,0.58,0,0.031333447,-0.102340286,0
44.5,44.5,0.033,0.25,0.28,0,2.546319319,0.1228697,2.669189019
41.94,50.328,0.047,0.232,1.03,0,1.866376344,-0.202740392,1.663635952
57.83,69.396,0.01,0.366,0.93,0,4.434677538,-0.149169836,4.285507702
55.09,49.581,0.038,0.127,1.82,0,9.516006735,0.140582571,9.656589306
49.6,44.64,0.02,0.318,1.8,0,11.51399484,0.235757035,11.74975187
42.04,50.448,0.02,0.126,0.26,0,0.002592847,-0.188735135,0
43.64,48.004,0.036,0.221,0.68,0,1.927328132,-0.178408292,1.748919839
52.21,52.21,0.031,0.126,0.58,0,2.479939655,-0.022637639,2.457302016
56.85,73.905,0.004,0.254,0.69,0,0.716892692,-0.018526166,0.698366526
52.25,31.35,0.024,0.367,0.62,0,21.51966011,-0.057143822,21.46251629
58.22,34.932,0.007,0.108,0.56,0,23.4246654,0.004636963,23.42930236
46.78,60.814,0.035,0.388,0.9,0,3.08934129,-0.008403828,3.080937462
56.6,79.24,0.019,0.16,1.44,0,0.28695892,-0.034362839,0.252596082
42.71,29.897,0.001,0.212,0.85,0,12.93063256,0.247337284,13.17796985
49.15,68.81,0.027,0.113,1.46,0,0.040696624,-0.167834032,0
59.57,35.742,0.042,0.271,1.16,0,25.66544534,0.152807131,25.81825247
57.95,69.54,0.015,0.279,1.58,0,4.648727909,-0.039450319,4.60927759
52.28,57.508,0.029,0.393,1.81,0,10.03087456,0.231916966,10.26279153
48.09,24.045,0.008,0.165,0.78,0,24.1945744,0.301452985,24.49602739
48.56,43.704,0.046,0.319,0.91,0,9.416203062,-0.259623723,9.156579339
53.88,59.268,0.015,0.304,0.29,0,1.669492414,0.001942088,1.671434502
47.9,47.9,0.041,0.308,0.53,0,4.764503703,0.037337143,4.801840846
42.69,55.497,0.007,0.287,0.61,0,0.671403806,-0.026555411,0.644848396
51.91,62.292,0.011,0.335,0.53,0,1.889695798,0.40527185,2.294967648
56.13,50.517,0.038,0.224,0.66,0,8.189910467,-0.098416424,8.091494042
41.68,58.352,0.003,0.366,1.18,0,2.175717633,0.147606682,2.323324315
49.41,69.174,0.017,0.12,0.91,0,0.00497678,-0.11083982,0
43.09,38.781,0.042,0.138,1.36,0,6.984023833,0.131042475,7.115066308
40.39,36.351,0.027,0.361,1.43,0,9.496086111,0.000442976,9.496529087
54.82,54.82,0.004,0.149,0.85,0,3.090807537,-0.159980842,2.930826695
54.51,27.255,0.028,0.317,0.64,0,27.74628708,-0.04789675,27.69839033
49.2,44.28,0.013,0.257,1.96,0,10.03632752,-0.003411634,10.03291588
56.91,51.219,0.016,0.35,1.8,0,13.86666644,0.077288762,13.9439552
45.37,45.37,0.027,0.306,0.52,0,4.282319161,0.038404799,4.32072396
41.56,45.716,0.033,0.188,1.85,0,3.61588081,-0.01677897,3.599101839
43.64,26.184,0.046,0.375,0.95,0,18.91214458,-0.018674209,18.89347037
48.69,24.345,0.019,0.351,0.98,0,24.88136739,-0.081829669,24.79953772
48.01,62.413,0.007,0.162,1.76,0,0.703972677,0.040387101,0.744359778
43.44,34.752,0.021,0.294,1.67,0,12.00902463,0.150446518,12.15947114
54.92,54.92,0.029,0.274,1.24,0,7.556505096,0.024311038,7.580816134
54.58,76.412,0.03,0.302,0.62,0,0.637152285,0.121505279,0.758657564
54,43.2,0.021,0.204,0.32,0,11.13746877,-0.034697073,11.1027717
41.21,45.331,0.035,0.173,1.29,0,2.355070105,-0.088038208,2.267031897
54.53,65.436,0.011,0.286,1.63,0,4.579407509,0.028981122,4.608388631
53.1,47.79,0.011,0.261,0.48,0,7.061411601,-0.141156969,6.920254632
43.6,26.16,0.036,0.211,1.83,0,19.18224133,0.077367608,19.25960894
54.73,27.365,0.012,0.346,1.08,0,27.84503693,-0.000153467,27.84488346
57.04,68.448,0.008,0.229,0.4,0,0.46902071,0.173818568,0.642839279
46.95,51.645,0.034,0.199,1.08,0,2.725010322,-0.049659607,2.675350715
58.24,69.888,0.02,0.3,0.34,0,0.918461493,-0.068892416,0.849569077
48.87,53.757,0.029,0.216,0.35,0,0.984075152,-0.138962448,0.845112705
57.38,74.594,0.037,0.157,1.63,0,1.040672659,0.216180074,1.256852734
52.77,73.878,0.048,0.394,1.83,0,6.51889226,-0.086267549,6.432624711
50.14,50.14,0.01,0.107,1.53,0,3.023559915,-0.064722144,2.95883777
54.69,60.159,0.035,0.318,0.54,0,3.396351734,-0.159769588,3.236582146
59.77,47.816,0.004,0.357,1.19,0,15.73328974,0.11774984,15.85103958
50.87,66.131,0.041,0.263,1.47,0,2.844223535,0.147689274,2.991912809
41.58,58.212,0.03,0.331,0.4,0,0.266410885,0.326906826,0.593317711
46.72,65.408,0.033,0.217,1.54,0,1.069299315,-0.081084478,0.988214837
43.29,30.303,0.01,0.138,1.31,0,13.39976956,0.08910996,13.48887952
55.76,61.336,0.046,0.347,1.69,0,9.551778529,-0.154782574,9.396995955
57.48,34.488,0.032,0.31,1.68,0,25.41958377,0.118666915,25.53825068
57.11,51.399,0.001,0.256,1.32,0,9.637682635,-0.016187369,9.621495266
58.72,64.592,0.025,0.395,1.11,0,8.094894135,0.202475978,8.297370112
58.02,29.01,0.013,0.118,1.92,0,29.72513542,0.175322689,29.90045811
46.46,32.522,0.026,0.305,0.37,0,14.31439229,-0.024287884,14.29010441
54.63,49.167,0.043,0.365,1.93,0,15.3495792,0.02746323,15.37704243
44.5,31.15,0.026,0.206,1.73,0,15.01897192,-0.008689949,15.01028198
59.68,29.84,0.019,0.233,0.78,0,30.27960294,0.062554442,30.34215739
58.98,29.49,0.004,0.266,0.71,0,29.57606741,0.111507842,29.68757525
54.67,54.67,0.027,0.323,1.47,0,9.427666706,-0.004040975,9.423625731
57.04,28.52,0.021,0.115,1.3,0,29.28806424,-0.140370985,29.14769325
56.75,56.75,0.002,0.29,0.61,0,5.148502526,0.193069692,5.341572218
58.02,75.426,0.033,0.195,1.71,0,1.935733647,0.139551141,2.075284787
48.15,62.595,0.002,0.197,0.42,0,0.052112936,-0.263366746,0
43.61,30.527,0.025,0.159,1.2,0,14.01401653,0.035301087,14.04931762
45.09,54.108,0.043,0.301,0.28,0,0.569020653,-0.025283595,0.543737058
50.16,55.176,0.016,0.337,1.78,0,7.596958084,0.044362674,7.641320758
52.33,62.796,0.003,0.334,0.42,0,1.392272286,-0.173662085,1.218610201
55.38,55.38,0.038,0.297,1,0,7.500352632,0.100344007,7.600696639
59.98,41.986,0.033,0.362,1.83,0,23.02209443,0.010105832,23.03220026
43.59,47.949,0.032,0.321,1.22,0,5.127955114,-0.07573453,5.052220584
43.58,30.506,0.017,0.354,1.39,0,15.24630128,-0.086115947,15.16018534
59.34,77.142,0.044,0.232,1.6,0,2.940229242,0.368442098,3.308671341
57.78,75.114,0.029,0.239,0.97,0,1.280245789,-0.170375334,1.109870455
44.3,39.87,0.046,0.209,1.98,0,9.6709789,0.226482518,9.897461418
42.48,59.472,0.02,0.205,1.72,0,0.864663883,-0.154221239,0.710442645
40.7,24.42,0.022,0.382,0.8,0,16.98420043,0.014404111,16.99860454
51.99,25.995,0.035,0.18,0.45,0,26.40121392,-0.089966259,26.31124766
47.62,61.906,0.01,0.378,1.18,0,3.634931328,0.173797731,3.808729058
56.92,56.92,0.042,0.279,0.75,0,6.316520661,-0.250950105,6.065570557
43.73,61.222,0.041,0.245,1.94,0,2.195899976,0.371164643,2.56706462
43.86,48.246,0.001,0.312,1.89,0,5.846910697,-0.045598502,5.801312196
45.78,64.092,0.022,0.275,1.32,0,1.467425685,-0.029813297,1.437612388
53.72,59.092,0.044,0.174,0.27,0,0.487390333,0.027554433,0.514944766
45.04,63.056,0.037,0.353,1.78,0,4.205792185,0.297465899,4.503258084
55.89,61.479,0.04,0.305,1.25,0,6.514185434,0.200930511,6.715115945
43.21,43.21,0.015,0.343,1.29,0,7.031492781,-0.308218977,6.723273804
41.18,45.298,0.025,0.384,1.49,0,6.686939746,0.189009531,6.875949278
54.32,70.616,0.027,0.217,0.74,0,0.521267249,0.04485922,0.566126469
50.36,70.504,0.043,0.261,1.13,0,1.243059097,-0.031612298,1.211446798
42.04,29.428,0.006,0.122,0.62,0,12.72133916,-0.04501106,12.6763281
51.63,67.119,0.022,0.284,1.28,0,2.518035832,0.122196463,2.640232295
42.37,46.607,0.04,0.339,0.96,0,4.595164269,0.265426219,4.860590488
43.15,60.41,0.004,0.224,0.82,0,0.216340052,0.129574863,0.345914916
44.7,62.58,0.044,0.195,0.58,0,0.050908373,-0.121839824,0
56.78,56.78,0.043,0.245,1.32,0,7.870711988,-0.073991964,7.796720023
59.48,47.584,0.011,0.173,0.66,0,12.39763545,0.180475372,12.57811082
46.48,51.128,0.031,0.284,0.86,0,3.560390692,-0.069464613,3.490926079
56.41,50.769,0.041,0.32,1.82,0,14.23573954,0.005569897,14.24130943
52.74,47.466,0.028,0.37,0.6,0,9.199050296,0.13300294,9.332053235
42.73,42.73,0.009,0.166,1.73,0,4.025313769,0.280475192,4.305788961
57.96,40.572,0.027,0.221,1.6,0,19.55497545,-0.002120692,19.55285476
48.22,48.22,0.003,0.166,1.71,0,4.281512762,0.174035326,4.455548088
48.48,38.784,0.018,0.396,0.95,0,13.02460671,-0.037059683,12.98754702
47.46,66.444,0.018,0.351,0.26,0,0.124470075,0.018442176,0.14291225
48.8,43.92,0.022,0.138,1.69,0,7.470074582,-0.057725594,7.412348988
58.46,46.768,0.045,0.284,0.33,0,12.65314802,-0.045504091,12.60764393
55.8,33.48,0.037,0.398,1.4,0,25.11414379,0.001434387,25.11557818
58.16,69.792,0.015,0.28,1.48,0,4.414682566,0.053450018,4.468132584
45.51,50.061,0.011,0.234,1.34,0,3.42222269,0.0172634,3.43948609
46.2,50.82,0.048,0.363,1.44,0,7.472632227,0.219228074,7.691860301
48.58,29.148,0.041,0.232,0.85,0,20.44376021,-0.017309236,20.42645098
58.95,35.37,0.024,0.261,1.93,0,25.61176847,-0.085436981,25.52633149
40.11,28.077,0.02,0.368,0.86,0,13.29037332,0.187963734,13.47833705
43.48,43.48,0.013,0.183,0.31,0,1.851883315,0.102039411,1.953922727
50.47,65.611,0.04,0.359,0.45,0,1.107453346,-0.227504193,0.879949153
50.16,35.112,0.004,0.142,1.61,0,15.33461593,-0.035055559,15.29956038
57.58,40.306,0.039,0.14,0.66,0,18.29877961,-0.047797874,18.25098174
42.02,33.616,0.01,0.235,0.76,0,9.156336417,0.140866443,9.29720286
41.57,29.099,0.011,0.271,0.29,0,12.57493628,-0.400037433,12.17489885
43.41,47.751,0.029,0.335,0.57,0,2.9859153,0.31781968,3.30373498
43.84,21.92,0.034,0.181,0.58,0,22.34802826,0.047674994,22.39570325
53.44,58.784,0.049,0.151,1.39,0,3.150560067,-0.008528652,3.142031415
53.54,26.77,0.002,0.273,1.65,0,26.97361795,0.074005197,27.04762314
59.22,76.986,0.017,0.211,1.83,0,2.226878279,0.018707685,2.245585964
56.43,79.002,0.048,0.235,1.74,0,2.303146213,0.185609289,2.488755502
42.83,25.698,0.023,0.387,0.45,0,17.46742317,0.038458193,17.50588136
58.52,46.816,0.042,0.129,1.12,0,13.91778663,0.151821673,14.0696083
51.09,35.763,0.007,0.104,1.62,0,15.73482875,0.188216853,15.9230456
44.79,58.227,0.017,0.251,0.37,0,0.149896035,0.066615015,0.216511049
51.2,46.08,0.03,0.141,0.77,0,6.631616591,0.285668515,6.917285106
44.66,31.262,0.007,0.305,1.98,0,15.51433733,-0.253527554,15.26080977
40.86,36.774,0.003,0.251,1.07,0,6.447884055,-0.123107444,6.324776611
41.28,20.64,0.024,0.392,0.92,0,21.20840838,-0.028552179,21.1798562
50.27,45.243,0.017,0.343,0.56,0,8.05783678,-0.05198933,8.00584745
59.5,77.35,0.032,0.31,0.96,0,2.586527969,-0.030198754,2.556329214
55.61,38.927,0.002,0.252,1.49,0,17.64581086,-0.104677998,17.54113286
44.02,22.01,0.013,0.361,1.78,0,22.95135134,-0.207681317,22.74367002
43.21,30.247,0.003,0.308,1.23,0,13.98964928,-0.127438788,13.8622105
50.46,50.46,0.047,0.356,1.26,0,9.296081003,-0.088221946,9.207859056
50.58,65.754,0.004,0.118,1.07,0,0.043594167,0.194344315,0.237938481
57.08,51.372,0.037,0.239,0.31,0,7.041936953,0.088089118,7.130026072
50.57,70.798,0.005,0.369,1.18,0,2.718812449,0.093218454,2.812030903
43.17,56.121,0.002,0.328,0.87,0,1.637418246,-0.114279544,1.523138702
53.96,48.564,0.005,0.324,1.21,0,10.42018034,0.237039117,10.65721946
58.25,64.075,0.002,0.119,1.95,0,1.848650548,-0.069160559,1.779489989
48.01,43.209,0.039,0.222,1.11,0,8.284312551,0.190122753,8.474435304
47.72,23.86,0.048,0.239,1.44,0,25.46476669,0.148781364,25.61354805
41,57.4,0.024,0.136,0.37,0,3.40E-05,0.031981224,0.03201526
54.07,54.07,0.041,0.387,0.25,0,4.427690804,-0.06380909,4.363881714
51.14,66.482,0.004,0.143,0.5,0,0.009327215,0.222056423,0.231383638
